gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
891065275	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/31518	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber		KE		Samburu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	0.8699	37.31477							2011-09-04T12:52:00	4	9	2011	5219654	5219654	HUMAN_OBSERVATION	iNaturalist	Observations	31518		Matt Muir	2011-09-18T14:42:04	CC_BY_4_0	Matt Muir	Matt Muir			2023-12-12T06:57:54.733Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
865726947	5a659248-1f70-11e3-b2c5-00145eb45e9a		Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842		KE			PRESENT		23539a57-1347-4dd3-af2a-cf9478563baa	-0.024	37.887											5219654	5219654	PRESERVED_SPECIMEN	MHNG	Mammals housed at MHNG, Geneva	MHNG-MAM-926.056				CC_BY_NC_4_0		G. Barbey			2023-09-07T05:24:58.601Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
865726937	5a659248-1f70-11e3-b2c5-00145eb45e9a		Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842		KE			PRESENT		23539a57-1347-4dd3-af2a-cf9478563baa	-0.024	37.887											5219654	5219654	PRESERVED_SPECIMEN	MHNG	Mammals housed at MHNG, Geneva	MHNG-MAM-926.055				CC_BY_NC_4_0		G. Barbey			2023-09-07T05:24:58.601Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
865726934	5a659248-1f70-11e3-b2c5-00145eb45e9a		Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842		KE			PRESENT		23539a57-1347-4dd3-af2a-cf9478563baa	-0.024	37.887											5219654	5219654	PRESERVED_SPECIMEN	MHNG	Mammals housed at MHNG, Geneva	MHNG-MAM-926.054				CC_BY_NC_4_0		G. Barbey			2023-09-07T05:24:58.601Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
859433184	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-89633	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber		KE		N. Frontier Province	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862	0.25	37.35											5219654	5219654	PRESERVED_SPECIMEN	AMNH	Mammals	M-89633				CC0_1_0		J. Anderson		Native	2023-09-07T10:38:52.007Z		GEODETIC_DATUM_ASSUMED_WGS84
859433179	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-89632	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber		KE		N. Frontier Province	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862	0.25	37.35											5219654	5219654	PRESERVED_SPECIMEN	AMNH	Mammals	M-89632				CC0_1_0		J. Anderson		Native	2023-09-07T10:38:51.786Z		GEODETIC_DATUM_ASSUMED_WGS84
859433174	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-89631	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber		KE		N. Frontier Province	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862	0.25	37.35											5219654	5219654	PRESERVED_SPECIMEN	AMNH	Mammals	M-89631				CC0_1_0		J. Anderson		Native	2023-09-07T10:38:50.272Z		GEODETIC_DATUM_ASSUMED_WGS84
859433168	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-89630	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber		KE		N. Frontier Province	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862	0.25	37.35											5219654	5219654	PRESERVED_SPECIMEN	AMNH	Mammals	M-89630				CC0_1_0		J. Anderson		Native	2023-09-07T10:38:51.624Z		GEODETIC_DATUM_ASSUMED_WGS84
859433163	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-89629	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber		KE		N. Frontier Province	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862	0.25	37.35											5219654	5219654	PRESERVED_SPECIMEN	AMNH	Mammals	M-89629				CC0_1_0		J. Anderson		Native	2023-09-07T10:38:49.479Z		GEODETIC_DATUM_ASSUMED_WGS84
859433158	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-89628	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber		KE		N. Frontier Province	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862	0.25	37.35											5219654	5219654	PRESERVED_SPECIMEN	AMNH	Mammals	M-89628				CC0_1_0		J. Anderson		Native	2023-09-07T10:38:52.093Z		GEODETIC_DATUM_ASSUMED_WGS84
686474809	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	8f9994ec-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber glaber		KE	GUASO NYIRO, N OF		PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	-1.15	35.76667							1916-02-05T00:00:00	5	2	1916	5219654	5219654	PRESERVED_SPECIMEN	KU	KUM	147690				CC_BY_4_0		SCHWARTZ A & PERCIVAL A B			2023-12-06T22:31:39.340Z		TAXON_MATCH_HIGHERRANK
665879859	41fc5c40-5e81-496f-9733-6b5681b3b7a5	f30ad6dc-5e1e-4432-bac4-51250a02362c	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber		KE	Mtito Andei, near; between Tsavo East and Tsavo West National Parks		PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	-2.683333	38.166668							1977-10-01T00:00:00		10	1977	5219654	5219654	PRESERVED_SPECIMEN	FMNH	Mammals	151598				CC0_1_0	The Field Museum of Natural History	J. U. M. Jarvis			2023-09-27T15:57:44.405Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665776255	41fc5c40-5e81-496f-9733-6b5681b3b7a5	6424c40a-6e82-48fb-b803-0b2cfc12e369	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber phillipsi		SO	Hargeisa, 10 mi E, 2 mi N; Hullier	Woqooyi Galbeed	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	9.61263	43.91909							1896-07-01T00:00:00		7	1896	5219654	5219654	PRESERVED_SPECIMEN	FMNH	Mammals	8185				CC0_1_0	The Field Museum of Natural History	D. G. Elliot			2023-09-27T15:57:48.331Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665776254	41fc5c40-5e81-496f-9733-6b5681b3b7a5	89bd9e4f-2a36-4d55-a577-0b96680b0ffb	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber phillipsi		SO	Mandera, 5 mi N; Jerato Pass, Golis Mts	Woqooyi Galbeed	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	9.85	44.716667							1896-07-01T00:00:00		7	1896	5219654	5219654	PRESERVED_SPECIMEN	FMNH	Mammals	8184				CC0_1_0	The Field Museum of Natural History	D. G. Elliot			2023-09-27T15:57:42.433Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665770002	41fc5c40-5e81-496f-9733-6b5681b3b7a5	3ebcefbe-7731-427b-8972-aea140ab16c9	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber phillipsi		SO	Mandera, 5 mi N; Jerato Pass, Golis Mts	Woqooyi Galbeed	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	9.85	44.716667							1896-07-01T00:00:00		7	1896	5219654	5219654	PRESERVED_SPECIMEN	FMNH	Mammals	1439				CC0_1_0	The Field Museum of Natural History	D. G. Elliot			2023-09-27T15:57:38.123Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
583492786	6ce7290f-47f6-4046-8356-371f5b6749df	urn:catalog:CAS:MAM:15942	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber		KE	Buna, Wajir District		PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	2.78333	39.51667	24166.0						1971-07-03T00:00:00	3	7	1971	5219654	5219654	PRESERVED_SPECIMEN	CAS	MAM	15942				CC0_1_0		R. C. Drewes			2023-12-11T23:02:08.973Z		
583492781	6ce7290f-47f6-4046-8356-371f5b6749df	urn:catalog:CAS:MAM:15941	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber		KE	Laisumis, Massabit District		PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	1.6	37.8	3016.0						1971-06-23T00:00:00	23	6	1971	5219654	5219654	PRESERVED_SPECIMEN	CAS	MAM	15941				CC0_1_0		R. C. Drewes			2023-12-11T23:02:08.976Z		
476863842	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59555	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	6 kilometers north and 1.5 kilometers west of Mtito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.633333	38.15		1.0E-5					1985-10-27T00:00:00	27	10	1985	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59555	KN384	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Kim Nelson			2023-12-14T16:42:57.667Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476856299	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59835	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	6 kilometers north and 3 kilometers west of Mitito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.633333	38.133333		1.0E-5					1985-10-25T00:00:00	25	10	1985	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59835	KN 326	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Kim Nelson			2023-12-14T16:33:52.854Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476855143	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59830	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	6 kilometers north and 3 kilometers west of Mitito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.633333	38.133333		1.0E-5					1985-10-25T00:00:00	25	10	1985	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59830	KN 321	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Kim Nelson			2023-12-14T16:38:09.747Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476855142	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59829	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	6 kilometers north and 3 kilometers west of Mitito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.633333	38.133333		1.0E-5					1985-10-25T00:00:00	25	10	1985	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59829	KN 320	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Kim Nelson			2023-12-14T16:43:06.765Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476855083	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60024	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	19 kilometers north and 8 kilometers east of Isiolo	Isiolo	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	0.533333	37.65		1.0E-5	925.0	0.0			1987-09-01T00:00:00	1	9	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60024	DAS 8500	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:33:52.860Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476855082	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60023	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	19 kilometers north and 8 kilometers east of Isiolo	Isiolo	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	0.533333	37.65		1.0E-5	925.0	0.0			1987-09-01T00:00:00	1	9	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60023	DAS 8499	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:43:10.519Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476855057	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60018	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	Buffalo Springs National Reserve, Buffalo Springs	Isiolo	PRESENT	3	b4640710-8e03-11d8-b956-b8a03c50a862	0.616667	37.65		1.0E-5	850.0	0.0			1987-09-01T00:00:00	1	9	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60018	DAS 8489	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:43:06.771Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476855056	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60012	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	2 kilometers north and 1 1/2 kilometers west of Kathekani	Machakos	PRESENT	3	b4640710-8e03-11d8-b956-b8a03c50a862	-2.60663	38.14642	2123.0	1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60012	DAS 8452	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:38:09.754Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476855055	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60011	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	2 kilometers north and 1 1/2 kilometers west of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.60663	38.14642	2123.0	1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60011	DAS 8451	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:33:53.101Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476855054	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60006	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	1 kilometer east of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.616667	38.166667		1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60006	DAS 8442	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:38:10.138Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476855053	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60005	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	1 kilometer east of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.616667	38.166667		1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60005	DAS 8441	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:38:09.753Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476855052	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60000	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	1 kilometer east of Kathekani	Machakos	PRESENT	3	b4640710-8e03-11d8-b956-b8a03c50a862	-2.616667	38.166667		1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60000	DAS 8436	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:33:52.794Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476855051	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59999	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	1 kilometer east of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.616667	38.166667		1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59999	DAS 8435	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:43:13.933Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476852248	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59975	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	1/2 kilometer north and 1/2 kilometer west of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.616667	38.15		1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59975	DAS 8424	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:42:57.700Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476852247	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59970	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	1 kilometer north and 1/2 kilometer west of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.616667	38.15		1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59970	DAS 8414	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:33:52.751Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476852246	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59969	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	1 kilometer north and 1/2 kilometer west of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.616667	38.15		1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59969	DAS 8413	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:33:53.099Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
